-53.8333	-64.9167	893.00
-53.7500	-64.8333	894.00
-53.8333	-64.8333	895.00
-53.7500	-64.7500	896.00
-53.7500	-64.6667	897.00
-53.4167	-64.5833	898.00
-53.1667	-64.5000	899.00
-53.2500	-64.5000	900.00
-53.0833	-64.4167	901.00
-53.0000	-64.3333	902.00
-52.9167	-64.2500	903.00
-52.7500	-64.0833	904.00
-51.8333	-64.0000	905.00
-51.9167	-64.0000	906.00
-51.5000	-63.9167	907.00
-51.5833	-63.9167	908.00
-51.3333	-63.8333	909.00
-51.4167	-63.8333	910.00
-51.3333	-63.7500	911.00
-51.3333	-63.6667	912.00
-51.4167	-63.6667	913.00
-51.1667	-63.5833	914.00
-51.2500	-63.5833	915.00
-51.3333	-63.5833	916.00
-51.4167	-63.5833	917.00
-50.8333	-63.5000	918.00
-50.9167	-63.5000	919.00
-51.0000	-63.5000	920.00
-50.0833	-63.4167	921.00
-50.1667	-63.4167	922.00
-50.2500	-63.4167	923.00
-49.5000	-63.3333	924.00
-49.4167	-63.2500	925.00
-49.5833	-63.1667	926.00
-49.6667	-63.0833	927.00
-49.6667	-63.0000	928.00
-49.8333	-63.0000	929.00
-52.6667	-62.8333	930.00
-53.0833	-62.6667	931.00
-53.1667	-62.4167	932.00
-53.1667	-62.1667	933.00
-50.9167	-61.3333	934.00
-50.9167	-61.2500	935.00
-50.7500	-61.1667	936.00
-50.4167	-61.0833	937.00
-50.5000	-61.0833	938.00
-50.5833	-61.0833	939.00
-50.3333	-61.0000	940.00
-50.0833	-60.9167	941.00
-49.7500	-60.7500	942.00
-49.5000	-60.6667	943.00
-49.6667	-60.6667	944.00
-49.7500	-60.5833	945.00
-49.9167	-60.5833	946.00
-50.6667	-60.2500	947.00
